0 72 72 0
1 101 101 0
2 128 129 1
3 170 171 1
4 235 236 1
5 359 361 2
6 502 504 2
7 689 691 2
8 945 948 3
9 1282 1288 6
10 1775 1781 6
11 2485 2491 6
12 3447 3454 7
13 4752 4761 9
14 6501 6510 9
15 8856 8869 13
16 11936 11952 16
17 15725 15748 23
18 20223 20257 34
19 25536 25652 46
20 31439 31591 55
21 37469 37674 80
22 43181 43442 96
23 48398 48737 110
24 52780 53265 131
25 56130 56786 160
26 58549 59428 198
27 60184 61346 226
28 61174 62703 254
29 61560 63612 286
30 61438 64215 309
31 60879 64636 333
32 59830 64913 372
33 58253 65093 400
34 56024 65230 432
35 53037 65324 460
36 49322 65395 495
37 44882 65433 512
38 39548 65461 530
39 33664 65484 544
40 27628 65492 557
41 21907 65499 577
42 16649 65505 593
43 12156 65509 596
44 8660 65512 603
45 6037 65512 606
46 4131 65512 613
47 2781 65512 619
48 1883 65513 620
49 1284 65513 621
50 867 65513 621
51 595 65514 621
52 416 65514 621
53 282 65514 621
54 189 65514 621
55 119 65514 621
56 81 65514 621
57 53 65514 621
58 30 65514 621
59 22 65514 621
60 15 65514 621
61 9 65514 621
62 5 65514 621
63 2 65514 621
64 2 65514 621
65 2 65514 621
66 2 65514 621
67 1 65514 621
68 1 65514 621
69 1 65514 621
70 0 65514 621
