0 67 67 0
1 94 94 0
2 112 112 0
3 145 145 0
4 174 174 0
5 209 209 0
6 257 257 0
7 318 318 0
8 383 383 0
9 465 465 0
10 563 563 0
11 673 674 1
12 822 824 2
13 985 987 2
14 1184 1186 2
15 1444 1446 2
16 1783 1785 2
17 2152 2155 3
18 2621 2626 5
19 3130 3202 5
20 3699 3800 7
21 4377 4498 9
22 5236 5391 10
23 6275 6462 13
24 7490 7713 15
25 8819 9093 19
26 10401 10742 25
27 12239 12651 31
28 14365 14867 39
29 16645 17250 44
30 19299 20026 58
31 22065 22954 70
32 25059 26119 80
33 28217 29486 90
34 31392 32935 107
35 34645 36540 120
36 37813 40084 130
37 40743 43499 150
38 43375 46722 167
39 45739 49698 194
40 47704 52373 215
41 49182 54758 233
42 50049 56700 254
43 50439 58352 275
44 50415 59717 298
45 49925 60880 319
46 48938 61811 342
47 47469 62549 353
48 45661 63126 379
49 43318 63557 404
50 40742 63903 432
51 37850 64166 455
52 34684 64363 482
53 31411 64527 494
54 27943 64657 521
55 24507 64739 531
56 21174 64804 542
57 18008 64854 559
58 15099 64894 564
59 12481 64929 574
60 10143 64961 580
61 8228 64979 590
62 6590 64988 594
63 5241 64998 597
64 4096 65006 598
65 3180 65016 600
66 2455 65023 601
67 1884 65025 601
68 1465 65033 601
69 1122 65035 605
70 863 65037 605
71 669 65037 606
72 511 65040 606
73 382 65040 606
74 300 65040 606
75 235 65041 607
76 184 65041 608
77 145 65041 608
78 111 65041 608
79 80 65041 608
80 63 65042 608
81 54 65042 608
82 44 65042 608
83 36 65042 608
84 26 65042 608
85 19 65042 609
86 17 65042 609
87 9 65042 609
88 7 65042 609
89 5 65042 609
90 5 65042 609
91 2 65042 609
92 2 65042 609
93 2 65042 609
94 1 65042 609
95 1 65042 609
96 1 65042 609
97 1 65042 609
98 1 65042 609
99 0 65042 609
