0 60 60 0
1 87 87 0
2 121 121 0
3 165 165 0
4 223 224 1
5 316 317 1
6 426 427 1
7 599 600 1
8 810 812 2
9 1114 1116 2
10 1537 1541 4
11 2157 2161 4
12 2983 2989 6
13 4142 4151 9
14 5690 5701 11
15 7627 7641 14
16 10115 10132 17
17 13431 13452 21
18 17513 17535 22
19 22374 22466 32
20 27753 27880 41
21 33550 33722 52
22 39463 39697 70
23 44958 45268 87
24 49860 50279 105
25 53856 54400 120
26 56868 57604 142
27 59048 60032 179
28 60507 61816 205
29 61241 62999 230
30 61450 63853 265
31 61122 64370 290
32 60302 64736 323
33 58996 64989 344
34 57227 65155 361
35 54813 65252 395
36 51564 65329 426
37 47559 65388 449
38 42682 65427 471
39 37327 65452 490
40 31519 65469 508
41 25606 65483 519
42 20077 65491 536
43 15105 65494 545
44 11016 65495 548
45 7834 65497 552
46 5435 65500 555
47 3661 65503 558
48 2486 65504 559
49 1638 65504 560
50 1125 65504 561
51 764 65504 561
52 512 65504 561
53 348 65504 561
54 251 65504 562
55 174 65504 562
56 115 65504 562
57 77 65504 562
58 52 65504 562
59 35 65504 562
60 21 65504 562
61 13 65504 562
62 10 65504 562
63 9 65504 562
64 7 65504 562
65 4 65504 562
66 1 65504 562
67 0 65504 562
