0 56 56 0
1 79 79 0
2 110 110 0
3 145 145 0
4 202 202 0
5 278 278 0
6 373 374 1
7 511 513 2
8 686 688 2
9 923 925 2
10 1236 1241 5
11 1664 1669 5
12 2198 2203 5
13 2878 2883 5
14 3689 3697 8
15 4726 4737 11
16 5995 6007 12
17 7440 7453 13
18 9171 9187 16
19 11167 11244 23
20 13486 13589 26
21 16181 16318 29
22 19118 19299 38
23 22405 22647 43
24 26151 26475 50
25 30063 30495 63
26 34227 34815 81
27 38440 39229 109
28 42585 43629 129
29 46388 47770 153
30 49720 51557 186
31 52439 54829 210
32 54440 57522 232
33 55721 59646 265
34 56303 61296 297
35 56250 62520 315
36 55743 63478 343
37 54626 64103 368
38 52990 64533 393
39 50965 64861 424
40 48426 65053 453
41 45598 65193 479
42 42365 65297 508
43 38622 65356 525
44 34659 65394 543
45 30382 65419 568
46 26028 65444 580
47 21670 65457 594
48 17568 65470 601
49 13819 65476 609
50 10585 65482 614
51 7914 65484 617
52 5810 65487 617
53 4174 65488 618
54 2956 65488 619
55 2005 65488 620
56 1382 65488 620
57 954 65488 620
58 627 65488 620
59 434 65488 621
60 294 65488 621
61 190 65488 621
62 131 65488 621
63 93 65488 621
64 68 65488 621
65 44 65488 621
66 32 65489 621
67 19 65489 621
68 13 65489 621
69 7 65489 621
70 5 65489 621
71 2 65489 621
72 1 65489 621
73 1 65489 621
74 1 65489 621
75 1 65489 621
76 1 65489 621
77 1 65489 621
78 1 65489 621
79 1 65489 621
80 1 65489 621
81 1 65489 621
82 1 65489 621
83 1 65489 621
84 1 65489 621
85 0 65489 621
