0 68 68 0
1 91 91 0
2 114 115 1
3 156 157 1
4 213 214 1
5 276 277 1
6 354 355 1
7 461 462 1
8 566 568 2
9 681 684 3
10 792 795 3
11 916 919 3
12 1068 1071 3
13 1220 1223 3
14 1393 1398 5
15 1579 1584 5
16 1791 1797 6
17 2031 2039 8
18 2271 2279 8
19 2476 2552 8
20 2733 2833 10
21 3060 3186 13
22 3381 3549 14
23 3673 3901 17
24 4077 4369 19
25 4510 4879 19
26 4945 5423 21
27 5429 6016 24
28 6042 6745 24
29 6644 7461 29
30 7313 8258 33
31 8037 9136 36
32 8816 10063 36
33 9705 11129 42
34 10692 12304 45
35 11724 13551 52
36 12815 14891 62
37 13951 16273 69
38 15139 17742 78
39 16415 19301 84
40 17739 20981 89
41 19148 22754 92
42 20584 24552 103
43 21959 26404 113
44 23473 28433 123
45 24954 30469 141
46 26423 32535 157
47 27684 34537 172
48 29008 36587 188
49 30245 38628 201
50 31413 40682 219
51 32507 42708 231
52 33404 44676 247
53 34112 46567 265
54 34593 48303 285
55 34928 49981 297
56 35046 51482 314
57 35018 52931 333
58 34766 54244 355
59 34257 55417 376
60 33560 56497 398
61 32709 57447 420
62 31679 58266 436
63 30437 59038 443
64 29086 59720 457
65 27643 60334 471
66 26177 60865 488
67 24589 61315 499
68 22930 61681 512
69 21256 62049 525
70 19529 62351 540
71 17830 62612 554
72 16164 62833 564
73 14640 63038 567
74 13136 63204 572
75 11787 63346 577
76 10468 63473 585
77 9276 63586 588
78 8216 63686 590
79 7225 63771 592
80 6354 63837 594
81 5600 63899 598
82 4889 63956 599
83 4266 64011 600
84 3688 64045 601
85 3197 64082 603
86 2783 64114 604
87 2440 64135 605
88 2091 64154 608
89 1810 64171 610
90 1562 64185 613
91 1355 64197 614
92 1167 64214 614
93 1011 64224 615
94 877 64231 615
95 761 64240 615
96 650 64241 615
97 556 64247 615
98 483 64257 615
99 417 64257 615
100 358 64260 615
101 305 64264 615
102 252 64265 615
103 221 64267 616
104 188 64271 617
105 157 64272 617
106 137 64273 617
107 122 64276 617
108 106 64277 617
109 94 64279 617
110 84 64281 617
111 68 64282 617
112 59 64283 617
113 52 64283 617
114 44 64284 617
115 43 64284 617
116 37 64284 617
117 27 64284 617
118 27 64284 617
119 25 64285 617
120 21 64285 617
121 21 64286 617
122 19 64286 617
123 17 64288 617
124 16 64288 617
125 15 64288 617
126 12 64288 617
127 11 64288 617
128 10 64289 617
129 8 64289 617
130 7 64289 617
131 6 64289 617
132 6 64289 617
133 5 64289 617
134 5 64289 617
135 5 64289 617
136 5 64289 617
137 5 64289 617
138 5 64290 617
139 5 64290 617
140 4 64290 617
141 4 64290 617
142 2 64290 617
143 2 64290 617
144 2 64290 617
145 2 64290 617
146 2 64290 617
147 1 64290 617
148 1 64290 617
149 1 64290 617
150 1 64290 617
151 1 64290 617
152 1 64290 617
153 1 64290 617
154 1 64290 617
155 1 64290 617
156 1 64290 617
157 0 64290 617
