0 74 74 0
1 100 100 0
2 121 121 0
3 168 168 0
4 239 239 0
5 340 340 0
6 469 469 0
7 669 669 0
8 943 943 0
9 1321 1321 0
10 1791 1792 1
11 2468 2469 1
12 3443 3445 2
13 4738 4741 3
14 6463 6470 7
15 8750 8761 11
16 11648 11664 16
17 15413 15431 18
18 19955 19979 24
19 25328 25438 36
20 31274 31420 47
21 37275 37463 68
22 43121 43372 84
23 48308 48652 107
24 52604 53081 139
25 56005 56628 158
26 58412 59265 190
27 60101 61254 216
28 61089 62639 238
29 61543 63582 259
30 61471 64217 298
31 60890 64641 335
32 59863 64920 365
33 58309 65112 397
34 56155 65251 426
35 53359 65343 443
36 49659 65407 472
37 45168 65441 497
38 39755 65464 518
39 33820 65482 540
40 27822 65487 559
41 21962 65492 572
42 16719 65500 589
43 12324 65505 604
44 8808 65508 612
45 6184 65509 620
46 4206 65509 625
47 2837 65510 627
48 1905 65510 631
49 1278 65510 632
50 859 65510 634
51 585 65511 634
52 395 65511 634
53 258 65511 634
54 167 65511 634
55 103 65511 634
56 69 65511 634
57 46 65511 634
58 28 65511 634
59 23 65511 634
60 18 65511 634
61 11 65511 634
62 6 65511 634
63 3 65511 634
64 2 65511 634
65 2 65511 634
66 1 65511 634
67 1 65511 634
68 1 65511 634
69 1 65511 634
70 0 65511 634
