0 74 74 0
1 105 105 0
2 149 149 0
3 200 200 0
4 294 294 0
5 412 413 1
6 565 566 1
7 803 804 1
8 1107 1108 1
9 1544 1546 2
10 2117 2120 3
11 2941 2946 5
12 3994 4000 6
13 5471 5478 7
14 7349 7360 11
15 9856 9869 13
16 12933 12954 21
17 16663 16693 30
18 20918 20954 36
19 25660 25779 45
20 30555 30720 60
21 35675 35897 73
22 40426 40705 79
23 44600 44993 101
24 48244 48769 116
25 51159 51863 143
26 53500 54463 164
27 55213 56498 185
28 56179 57927 214
29 56661 59008 244
30 56570 59756 268
31 56042 60296 295
32 54909 60662 326
33 53260 60912 362
34 50898 61065 391
35 47933 61179 414
36 44279 61258 434
37 40083 61308 457
38 35324 61341 474
39 30443 61369 494
40 25311 61385 515
41 20536 61393 526
42 16277 61398 540
43 12533 61402 550
44 9454 61403 557
45 6884 61403 561
46 4865 61404 566
47 3448 61404 570
48 2372 61404 574
49 1631 61406 578
50 1100 61406 578
51 737 61406 578
52 486 61406 579
53 334 61406 580
54 220 61406 580
55 145 61406 580
56 96 61406 580
57 63 61406 580
58 36 61407 580
59 22 61407 580
60 14 61407 580
61 9 61407 580
62 5 61407 580
63 4 61407 580
64 4 61407 580
65 3 61407 580
66 3 61407 580
67 3 61407 580
68 1 61407 580
69 1 61407 580
70 1 61407 580
71 1 61407 580
72 1 61407 580
73 1 61407 580
74 1 61407 580
75 1 61407 580
76 1 61407 580
77 0 61407 580
