0 68 68 0
1 96 96 0
2 128 128 0
3 174 174 0
4 241 241 0
5 320 321 1
6 442 443 1
7 594 596 2
8 819 821 2
9 1142 1144 2
10 1554 1558 4
11 2061 2067 6
12 2732 2741 9
13 3492 3502 10
14 4498 4511 13
15 5617 5632 15
16 6870 6889 19
17 8151 8177 26
18 9514 9542 28
19 10756 10853 30
20 11979 12108 35
21 13110 13281 46
22 14154 14380 55
23 15097 15397 62
24 16027 16413 70
25 16897 17404 72
26 17760 18428 80
27 18636 19531 86
28 19532 20757 96
29 20420 22065 106
30 21322 23481 114
31 22202 25036 123
32 23254 26851 134
33 24195 28802 147
34 25081 30818 165
35 26042 33033 175
36 26946 35229 188
37 27852 37495 194
38 28974 39920 208
39 29942 42149 221
40 30881 44268 234
41 31867 46362 254
42 32839 48364 277
43 33683 50230 289
44 34357 51906 309
45 34961 53535 321
46 35276 54969 347
47 35331 56255 366
48 35229 57461 385
49 34923 58572 400
50 34381 59591 416
51 33444 60471 435
52 32320 61290 453
53 31006 61989 466
54 29385 62586 483
55 27686 63072 494
56 25880 63526 509
57 23824 63887 526
58 21900 64177 534
59 20059 64453 548
60 18155 64637 560
61 16321 64797 571
62 14596 64931 583
63 13039 65041 588
64 11511 65125 593
65 10162 65200 597
66 8929 65248 604
67 7760 65282 610
68 6681 65311 615
69 5691 65335 621
70 4839 65351 624
71 4041 65364 627
72 3349 65367 630
73 2762 65371 634
74 2286 65373 636
75 1836 65376 637
76 1475 65376 637
77 1188 65376 638
78 916 65376 639
79 734 65377 639
80 575 65377 639
81 442 65377 639
82 332 65377 639
83 249 65377 639
84 176 65377 639
85 128 65377 639
86 94 65377 639
87 66 65377 639
88 42 65377 639
89 26 65377 639
90 13 65377 639
91 10 65377 639
92 6 65377 639
93 4 65377 639
94 1 65377 639
95 1 65377 639
96 1 65377 639
97 1 65377 639
98 0 65377 639
