0 74 74 0
1 107 107 0
2 150 150 0
3 220 220 0
4 319 319 0
5 455 455 0
6 625 625 0
7 868 868 0
8 1202 1202 0
9 1673 1673 0
10 2336 2337 1
11 3227 3228 1
12 4430 4432 2
13 6115 6119 4
14 8239 8245 6
15 11103 11114 11
16 14703 14723 20
17 19027 19054 27
18 24223 24254 31
19 29898 30015 43
20 35831 35996 58
21 41749 41972 74
22 47099 47416 99
23 51582 52026 128
24 55169 55771 151
25 57824 58622 179
26 59629 60698 208
27 60787 62221 242
28 61315 63253 278
29 61333 63962 314
30 60962 64506 342
31 60047 64816 373
32 58563 65035 407
33 56567 65176 439
34 53800 65288 474
35 50262 65354 507
36 45990 65403 534
37 40865 65437 558
38 35171 65462 572
39 29254 65478 582
40 23328 65489 604
41 17932 65494 616
42 13353 65499 627
43 9640 65506 635
44 6826 65510 637
45 4773 65511 639
46 3260 65512 645
47 2238 65512 646
48 1538 65513 646
49 1001 65513 646
50 692 65514 647
51 475 65514 648
52 336 65514 648
53 224 65514 649
54 158 65514 649
55 109 65514 649
56 75 65514 649
57 49 65514 650
58 34 65514 650
59 25 65514 650
60 20 65514 650
61 15 65514 650
62 8 65514 650
63 4 65514 650
64 3 65514 650
65 2 65514 650
66 2 65514 650
67 1 65514 650
68 1 65514 650
69 0 65514 650
