0 61 61 0
1 80 80 0
2 115 115 0
3 169 169 0
4 231 231 0
5 328 329 1
6 443 444 1
7 580 581 1
8 762 764 2
9 997 1000 3
10 1237 1240 3
11 1520 1526 6
12 1819 1826 7
13 2159 2166 7
14 2504 2512 8
15 2834 2845 11
16 3187 3201 14
17 3471 3485 14
18 3753 3768 15
19 3945 4022 17
20 4147 4244 18
21 4325 4461 22
22 4487 4678 24
23 4652 4904 25
24 4799 5148 25
25 4941 5406 27
26 5065 5667 29
27 5163 5948 31
28 5245 6265 34
29 5334 6595 38
30 5421 6968 41
31 5508 7359 45
32 5514 7699 46
33 5570 8101 49
34 5645 8510 51
35 5661 8884 53
36 5807 9316 57
37 5979 9770 58
38 6206 10252 60
39 6422 10696 67
40 6687 11178 70
41 6979 11688 72
42 7257 12194 76
43 7582 12760 77
44 7936 13371 80
45 8316 14012 82
46 8619 14598 84
47 8929 15221 86
48 9138 15761 90
49 9384 16374 90
50 9560 16944 94
51 9785 17510 97
52 9973 18100 100
53 10136 18675 105
54 10393 19307 109
55 10590 19938 116
56 10781 20585 122
57 10930 21216 125
58 11108 21848 136
59 11335 22561 141
60 11532 23269 147
61 11722 23967 153
62 11857 24669 158
63 11913 25339 164
64 11939 26003 170
65 12045 26696 176
66 12103 27374 180
67 12217 28026 186
68 12286 28709 190
69 12374 29367 195
70 12443 30006 201
71 12521 30677 206
72 12606 31338 212
73 12585 31950 219
74 12619 32615 222
75 12588 33236 233
76 12598 33877 240
77 12624 34532 247
78 12518 35132 251
79 12429 35748 256
80 12369 36386 261
81 12272 36995 268
82 12231 37621 270
83 12164 38218 275
84 12069 38811 283
85 11975 39401 291
86 11852 39928 297
87 11735 40494 303
88 11614 41030 309
89 11523 41574 310
90 11363 42077 313
91 11234 42608 318
92 11113 43104 324
93 10945 43602 329
94 10806 44083 336
95 10613 44538 345
96 10377 44957 349
97 10235 45416 356
98 10052 45844 356
99 9803 46236 362
100 9555 46598 370
101 9321 46981 373
102 9085 47346 378
103 8852 47703 381
104 8595 48035 383
105 8407 48371 388
106 8165 48696 391
107 7939 49005 398
108 7673 49280 402
109 7443 49552 405
110 7176 49816 410
111 6921 50057 413
112 6659 50291 414
113 6411 50525 417
114 6187 50754 418
115 6006 50993 420
116 5745 51188 423
117 5537 51404 424
118 5351 51607 425
119 5208 51822 427
120 5008 52011 433
121 4814 52180 435
122 4611 52333 438
123 4441 52498 442
124 4236 52632 447
125 4066 52785 448
126 3907 52934 449
127 3761 53062 452
128 3604 53180 455
129 3453 53295 459
130 3345 53426 460
131 3239 53552 460
132 3122 53669 462
133 2994 53769 463
134 2860 53874 465
135 2772 53979 466
136 2646 54069 471
137 2516 54143 473
138 2391 54231 473
139 2293 54319 473
140 2210 54405 475
141 2126 54472 476
142 2038 54547 476
143 1976 54618 477
144 1885 54678 478
145 1801 54743 479
146 1753 54825 481
147 1683 54871 481
148 1623 54928 483
149 1567 55001 483
150 1506 55067 485
151 1448 55126 485
152 1398 55176 485
153 1342 55226 486
154 1280 55268 486
155 1231 55308 486
156 1205 55355 487
157 1150 55389 488
158 1104 55428 488
159 1054 55463 488
160 1014 55489 488
161 972 55522 488
162 932 55552 488
163 898 55578 489
164 857 55604 491
165 795 55624 491
166 781 55656 491
167 747 55678 491
168 692 55697 492
169 645 55715 492
170 602 55733 494
171 567 55748 494
172 538 55770 495
173 513 55788 497
174 500 55812 497
175 468 55827 497
176 445 55839 498
177 425 55858 498
178 401 55869 498
179 390 55884 499
180 372 55899 499
181 359 55916 499
182 343 55926 499
183 331 55939 499
184 322 55950 499
185 298 55958 499
186 287 55967 499
187 277 55976 500
188 264 55981 501
189 257 55992 501
190 249 55999 501
191 230 56001 501
192 214 56002 501
193 194 56006 501
194 188 56015 501
195 179 56018 501
196 163 56021 501
197 157 56026 501
198 148 56032 501
199 135 56034 501
200 122 56038 501
201 112 56038 501
202 102 56041 501
203 92 56042 501
204 85 56043 501
205 78 56045 501
206 71 56047 501
207 66 56047 501
208 55 56047 501
209 48 56047 501
210 46 56047 501
211 45 56047 501
212 41 56047 501
213 33 56048 501
214 30 56048 501
215 27 56048 501
216 22 56048 501
217 16 56048 501
218 14 56048 501
219 10 56048 501
220 10 56048 501
221 7 56048 501
222 6 56048 501
223 5 56048 501
224 3 56048 501
225 1 56048 501
226 1 56048 501
227 1 56048 501
228 1 56048 501
229 1 56048 501
230 1 56048 501
231 1 56048 501
232 0 56048 501
