0 59 59 0
1 81 81 0
2 111 111 0
3 169 169 0
4 233 233 0
5 308 309 1
6 434 435 1
7 606 608 2
8 825 828 3
9 1152 1155 3
10 1584 1587 3
11 2166 2171 5
12 2971 2976 5
13 4122 4130 8
14 5617 5627 10
15 7569 7582 13
16 10154 10171 17
17 13277 13298 21
18 17098 17125 27
19 21424 21519 37
20 26525 26649 44
21 31667 31835 58
22 36854 37090 68
23 41710 42025 85
24 46120 46529 103
25 49985 50541 125
26 53077 53837 156
27 55571 56573 179
28 57294 58654 211
29 58465 60277 235
30 59188 61594 251
31 59363 62592 279
32 58987 63397 313
33 58064 63992 346
34 56539 64428 373
35 54293 64783 408
36 51390 65025 447
37 47730 65186 474
38 43468 65295 494
39 38441 65368 511
40 33337 65417 525
41 28146 65444 539
42 23262 65465 556
43 18806 65483 568
44 14838 65496 571
45 11580 65501 575
46 8876 65503 578
47 6802 65504 580
48 5192 65508 583
49 3890 65509 586
50 2897 65509 590
51 2096 65509 591
52 1504 65509 593
53 1072 65509 595
54 721 65509 595
55 480 65509 595
56 320 65509 595
57 212 65510 595
58 139 65510 595
59 92 65510 595
60 65 65510 595
61 44 65510 595
62 26 65510 595
63 13 65510 595
64 8 65510 595
65 6 65510 595
66 5 65510 595
67 2 65510 595
68 1 65510 595
69 1 65510 595
70 1 65510 595
71 1 65510 595
72 1 65510 595
73 1 65510 595
74 1 65510 595
75 1 65510 595
76 0 65510 595
